id,address,zip_code,latitude,longitude,city,state,categories,rating,name,price_level
AVwdnmIzByjofQCxq5dU,1706 University Ave,94703,37.870827,-122.277229,Berkeley,CA,"Pizza,Restaurant,Pizza Place,Restaurants,Italian Restaurants",4,West Coast Pizza,1
AVwdYY6SIN2L1WUfvNww,2507 South Rd,12601,41.656607,-73.939494,Poughkeepsie,NY,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",4.5,Five Guys,2
AVwdr4p7kufWRAb58U-w,2688 W 9000 S,84088,40.588116,-111.957478,West Jordan,UT,"Restaurant,Pizza Place",,,
AVwdL2LFIN2L1WUftGli,2450 Crystal Dr,22202,38.851841,-77.049902,Arlington,VA,"Pizza,Restaurant,Pizza Place,Restaurants",3.2,Buffalo Wild Wings,2
AVwdL1rC_7pvs4fz3JvT,559 Winecoff School Rd,28027,35.44303487,-80.62424435,Concord,NC,"Pizza,Pizza Place,Restaurants",4.1,Giovanni's Pizza & Pasta,2
AVwc4eQA_7pvs4fzz9ox,6061 Fresh Pond Rd,11378,40.71536,-73.90137,Maspeth,NY,"Pizza,Restaurant,Pizza Place,Restaurants",,,
AVzA0uuI-gnIPe8DSbz6,208 Beach 116th St,11694,40.580076,-73.837317,Rockaway Park,NY,"Restaurant,Pizza Place,Restaurants",,,
AVwcgG4LkufWRAb5v1pn,6100 Riverdale Ave,10471,40.910131,-73.902837,Bronx,NY,"Pizza,Restaurant,American restaurants,Pizza Place,Restaurants",,,
AVwdzfCC_7pvs4fz9agm,552 W Arrow Hwy,91773,34.103462,-117.818347,San Dimas,CA,"Pizza,Restaurant,Pizza Place,Restaurants",4.2,Michaelangelo's Pizza,2
AVwc7Yx-ByjofQCxjt4-,1066 Gayley Ave,90024,34.060987,-118.446939,Los Angeles,CA,"Pizza,Restaurant,Pizza Place Westwood Village,Pizza Restaurants,American restaurants,Italian restaurants,Pizza Place,Restaurants",4.6,Lamonica's NY Pizza,1
AVwcxpLzIN2L1WUfoxQQ,2091 E Orangethorpe Ave,92870,33.866934,-117.818884,Placentia,CA,"Pizza,American Restaurants,Pizza Place,Restaurants",,,
AVwcnKpBByjofQCxgO1d,4964 W 190th St,90503,33.857817,-118.363985,Torrance,CA,"Pizza,Restaurant,Karaoke,Pizza Place,Restaurants",4.4,Georgio's Pizzeria,1
AVzBBgtp-gnIPe8DShf1,1249 Washington Ave,33139,25.783774,-80.132097,Miami Beach,FL,"Pizza,Restaurant,Pizza Place,Restaurants",3.8,Pizza Fiore,1
AVweT0Yg_7pvs4fzB3N3,705 S Main St,76248,32.925616999999995,-97.253625,Keller,TX,"Pizza,Restaurant,Pizza Place,Restaurants",4.7,MrJims.Pizza Keller,1
AV0Zn10S3D1zeR_xEGps,349 Northampton St,18042,40.691159000000006,-75.210755,Easton,PA,"Pizza,Restaurant,Italian restaurants,Pizza Place,Restaurants",4.5,Gino's Pizza,1
AVzxlXO7FcQ3k02bDJMD,2102 S Eagle Rd,18940,40.23015,-74.94066,Newtown,PA,"Pizza,Restaurant,Pizza Place,Restaurants",,,
AVwcib-CByjofQCxfWh8,8125 3rd Ave,11209,40.626485,-74.029692,Brooklyn,NY,"Pizza,Restaurant,Pizza Place,Restaurants",4.2,Ben's Pizzeria,2
AVwc6BmHByjofQCxje4i,8285 E Santa Ana Canyon Rd,92808,33.867874,-117.744221,Anaheim,CA,"Restaurant,Pizza Place",4.6,Porky's Pizza,2
AVzn83WS-gnIPe8DT1pw,202 Moon Clinton Rd,15108,40.5131,-80.2232,Coraopolis,PA,"Restaurant,Pizza Place,Restaurants",,,
AVzBBCur-gnIPe8DShI1,2525 6th Ave,98121,47.618081,-122.344591,Seattle,WA,"Pizza,Restaurant,American restaurants,Pizza Place,Restaurants",4.2,A Pizza Mart Belltown,1
AVwc9pWUIN2L1WUfqyp5,161 N Main St,53095,43.42459003,-88.183097,West Bend,WI,"Pizza,Karaoke,Pizza Place,Restaurants",4.6,Sal's Pizzeria,1
AVwdQOW2kufWRAb538oz,950 W Addison St,60613,41.9475,-87.65392,Chicago,IL,"Pizza,Restaurant,Pizza Place,Restaurants,Italian Restaurants",,,
AVzA1VeZ3D1zeR_xA_zB,8906 Northern Blvd,11372,40.755993,-73.878493,Jackson Heights,NY,"Pizza,Restaurant,Italian Restaurant,Pizza Place,Restaurants",,,
AVzA-oMFFcQ3k02bBakG,3449 Lincoln Hwy,19372,39.995593,-75.74939499999998,Thorndale,PA,"Pizza,Italian Restaurant,Restaurant,Pizza Place,Restaurants",4.3,Joey's Pizza,1
AVwd_F2tkufWRAb5-_sN,5 Udall Rd,11795,40.710463,-73.306392,West Islip,NY,"Restaurant,Pizza Place",,,
AVwdEPBhkufWRAb518-b,1000 Northside Dr NW,30318,33.781799,-84.40786800000002,Atlanta,GA,Pizza Place,4.3,Five Guys,2
AVzA9vvB-gnIPe8DSfLZ,4501 Interlake Ave N,98103,47.66174,-122.340919,Seattle,WA,"Pizza,Restaurant,Italian,Greek Restaurant,Pizza Place",,,
AVwcp13O_7pvs4fzxgJ7,28957 Woodward Ave,48072-0916,42.50285,-83.17263,Berkley,MI,"Pizza,Restaurant,Pizza Place,Restaurants",,,
AVwcqC0WIN2L1WUfnb8Z,6 Stony Hill Rd,06801-1053,41.41741,-73.39989,Bethel,CT,"Italian Restaurant,Restaurant,Pizza Place,Italian Restaurant and Pizza Place",,,
AVwemIVvByjofQCxzs0l,257 S Little Tor Rd,10956,41.130974,-74.00194300000003,New City,NY,"Pizza,Restaurant,Italian restaurants,Pizza Place,Restaurants",,,
AVwclV0mByjofQCxf5kk,138 4th Ave,11217,40.6803,-73.9814,Brooklyn,NY,"Pizza,Restaurant,Take Out,Pizza Place Boerum Hill,Pizza Place,Restaurants,Pizza Delivery",3.5,Papa John's Pizza,1
AVwdAruU_7pvs4fz1UXf,1712 Taraval St,94116,37.742873,-122.484556,San Francisco,CA,"Pizza,Restaurant,Italian restaurants,Pizza Place,Restaurants",,,
AVweARPmkufWRAb5_Jos,7606 E Chapman Ave,92869,33.790675,-117.787695,Orange,CA,"Pizza,Restaurant,Pizza Place,Restaurants",4.6,Wise Guys Pizzeria,2
AVyoBcoZKV4T4IkwNdNa,1563 Decatur St,11385,40.69377,-73.902496,Ridgewood,NY,"Restaurant,Pizza Place,Restaurants",4.3,Houdini Kitchen Laboratory,2
AVweXeWPkufWRAb5CS4b,850 Nostrand Ave,11225,40.668858,-73.95085999999998,Brooklyn,NY,"Pizza,Restaurant,Pizza Place,Restaurants,Italian Restaurants",4.2,Tony's,2
AVwd1XGaIN2L1WUfzoH9,258 S Highland Ave,15206,40.457191,-79.925282,Pittsburgh,PA,"Pizza,American restaurants,Pizza Place,Restaurants",,,
AVwc0nijByjofQCxikeJ,1772 E Colorado Blvd,91106,34.145920000000004,-118.11391,Pasadena,CA,"Pizza,Restaurant,Chain Restaurant,Pizza Place,Restaurants",3.2,Big Mama's & Papa's Pizzeria - Pasadena,2
AVwdBSkn_7pvs4fz1asF,1127 N Lawrence Expy,94089,37.39696,-121.995843,Sunnyvale,CA,"Pizza,Restaurant,Italian restaurants,Pizza Place,Restaurants",,,
AVwd1MRDIN2L1WUfzmcM,574 E Fordham Rd,10458,40.858718,-73.885875,Bronx,NY,"Pizza,Restaurant,Pizza Place,Restaurants",,,
AVwcvc2hIN2L1WUfoX4d,29 E Cross St,21230,39.276922,-76.61353299999998,Baltimore,MD,"Pizza,Restaurant,American restaurants,Pizza Place,Restaurants",3.5,Ultimate Pizza,1
AVwce9LkByjofQCxevFF,5716 Locke Ave,76107,32.732377,-97.408932,Fort Worth,TX,"Pizza,Pizza Place Ridglea North,Pizza Place,Restaurants",,,
AVzA1e5RLD2H7whiWFUL,221 Avenue A,10009,40.730225,-73.98078199999998,New York,NY,"Pizza,Restaurant,Italian,Pizza Place,Restaurants",4,Muzzarella Pizza,1
AVzA1PiLLD2H7whiWFGF,135 W 116th St,10026,40.802822,-73.951198,New York,NY,"Pizza,Restaurant,Pizza Restaurants,Italian restaurants,Pizza Place,Restaurants",,,
AVwdqg_i_7pvs4fz8H6p,10720 Preston Rd,75230,32.89433131,-96.80348659,Dallas,TX,"Pizza,Pizza Restaurants,International restaurants,Bakery,Pizza Place,Restaurants",3.6,McDonald's,1
AVwds0xNkufWRAb58dNZ,440 S Oyster Bay Rd,11801,40.78059,-73.503973,Hicksville,NY,"Pizza,Restaurant,Italian restaurants,Pizza Place,Restaurants",4.4,Pasta-eria,2
AVwciw0ckufWRAb5wVIL,6038 Castor Ave,19149,40.035227,-75.081675,Philadelphia,PA,"Pizza,Restaurant,Pizza Place,Restaurants",4.3,Castor Pizza,1
AVwdEoBAByjofQCxlOIF,28985 Joy Rd,48185,42.35469000000001,-83.32826,Westland,MI,"Pizza,Restaurant,American restaurants,Pizza Place,Restaurants",,,
AVwdR-MJByjofQCxnctV,1604 E Forsyth St,31709,32.072538,-84.207015,Americus,GA,Pizza Place,4.5,Roman Oven Pizzeria,1
AVwczT9V_7pvs4fzzHVA,3740 Sauk Trl,60471,41.48465,-87.7066,Richton Park,IL,Pizza Place,,,
AVzA2bi53D1zeR_xBAqo,725 Hillside Ave,11040,40.742774,-73.694985,New Hyde Park,NY,"Restaurant,Pizza Place",,,
AVwcnHv9_7pvs4fzxChl,2128 Deer Park Ave,11729,40.773244,-73.334446,Deer Park,NY,"Pizza,Pizza Place",,,
AVwd1S-QkufWRAb59pbG,330 Palmetto Ave,94044,37.651844,-122.491104,Pacifica,CA,"Restaurant,Pizza Place",3.2,Subway Restaurants,1
AVwd9JyiIN2L1WUf0syj,25381 Railroad Canyon Rd,92532,33.668995,-117.263902,Lake Elsinore,CA,Pizza Place,,,
AVwdOsc3_7pvs4fz3pR9,16060 Ventura Blvd,91436,34.156216,-118.483204,Encino,CA,"Restaurant,Pizza Place",3.9,Subway,1
AVwd8OqH_7pvs4fz-nPq,8232 Carnegie Ave,44103,41.503402,-81.629316,Cleveland,OH,"Pizza,Pizza Place,Pizza Place Fairfax",,,
AVwdYonT_7pvs4fz5U7M,7141 S Eastern Ave,89119,36.059636,-115.119434,Las Vegas,NV,"Pizza,Restaurant,Pizza Restaurants,Fast Food,Pizza Place,Restaurants",,,
AVwcngAWkufWRAb5xLDm,8100 Highway 6 N,77095,29.902158,-95.635601,Houston,TX,"Chinese Restaurant,Pizza Place",,,
AVwdKBahIN2L1WUfsyOv,51074 Romeo Plank Rd,48044,42.673294,-82.940409,Macomb,MI,"Restaurant,Pizza Place,Restaurants",3.9,Hungry Howie's Pizza,1
AVwdGMqQIN2L1WUfsLSd,522 S Roselle Rd,60193,42.017729,-88.081497,Schaumburg,IL,Pizza Place,4.4,Mario's Homemade Style Pizza,1
AVwd2TXrByjofQCxtCfs,136 E Irving Park Rd,60191,41.962902,-87.977347,Wood Dale,IL,Pizza Place,,,
AVwdbYP0_7pvs4fz5yhd,1101 S 119th St,68144,41.248259,-96.098751,Omaha,NE,"Restaurant,Pizza Place",4.2,Big Fred's Pizza,2
AVwcxamf_7pvs4fzyzX9,217 Bridge St,19460,40.134042,-75.517065,Phoenixville,PA,Pizza Place,,,
AVwcr_LIkufWRAb5x8Y3,544 Ontario St,14207,42.958246,-78.896041,Buffalo,NY,"Pizza,Pizza Restaurants,Pizza Place,Restaurants",3.8,Pat's Pizzeria,2
AVzA2hNV-gnIPe8DSdd5,51 Spring St,10012,40.722028,-73.996423,New York,NY,"Pizza,Italian Restaurant,Restaurant,Italian,Pizza Place",4.1,Vive la Crêpe,2
AVweJ4s1ByjofQCxvwGM,323 7th Ave,11215,40.667034,-73.981452,Brooklyn,NY,"Pizza,Italian Restaurant,Restaurant,Italian,Pizza Place",4.2,Smiling Pizzeria,1
AVzA3dA9-gnIPe8DSd4P,7404 37th Ave,11372,40.748964,-73.891715,Jackson Heights,NY,"Pizza,Restaurant,Pizza Place",,,
AVwc0W7GkufWRAb5zWGR,7414 5th Ave,11209,40.62987,-74.02249,Brooklyn,NY,"Pizza,Italian Restaurant,Restaurant,Italian,Pizza Place",4.5,Gino's,2
AVwdy_3zkufWRAb59VXd,1307 Myrtle Ave,11221,40.698128,-73.925081,Brooklyn,NY,"Pizza,Restaurant,Wings,Pizza Place",3.8,OMG pizza,1
AVzA3OZq-gnIPe8DSdxw,278 Bleecker St,10014,40.731674,-74.003381,New York,NY,"Pizza,Restaurant,Italian,American,Pizza Place,Restaurants",4.6,John's of Bleecker St.,2
AVzA1A8fLD2H7whiWE4E,19 1st Ave,10003,40.723668,-73.988546,New York,NY,"Pizza,Italian Restaurant,Restaurant,Italian,Pizza Place",,,
AVwcnS07_7pvs4fzxEZm,44 Water St,10004,40.703556,-74.01001099999998,New York,NY,"Pizza,Restaurant,Pizza Place",4.3,Da Vinci,1
AVzA0xan3D1zeR_xA_Il,413 8th Ave,10001,40.750052,-73.995007,New York,NY,"Pizza,Restaurant,Pizza Place",4.6,NY Pizza Suprema,1
AVzA2dZbFcQ3k02bBYKZ,592 3rd Ave,10016,40.748789,-73.97625500000002,New York,NY,"Pizza,Restaurant,Italian,Pizza Place",,,
AVwdo9AokufWRAb573oe,85 5th Ave,11215,40.680023,-73.978003,Brooklyn,NY,"Pizza,Restaurant,Italian,Pizza Place,Sandwiches",,,
AVwd1dc_IN2L1WUfzpBw,140 S Hope Ave,93105,34.436726,-119.748688,Santa Barbara,CA,"Restaurant,Pizza Place",,,
AVweBjlFkufWRAb5_VFm,4218 W Overland Rd,83705,43.589757,-116.234494,Boise,ID,"Pizza,Restaurant,Pizza Place,Restaurants",,,
AVweVSn__7pvs4fzCEJw,1150 S Gilbert Rd,85296,33.32911,-111.790677,Gilbert,AZ,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",4.6,Sal's Gilbert Pizza,2
AVzA3WcQFcQ3k02bBYim,3661 Waldo Ave,10463,40.887121,-73.904301,Bronx,NY,"Restaurant,Pizza Place",,,
AVwc1RzZ_7pvs4fzzcRx,5660 Mosholu Ave,10471,40.905048,-73.901438,Bronx,NY,"Restaurant,Pizza Place North Riverdale,Pizza Place",,,
AV0BH9GWFcQ3k02bDmLF,1447 State Highway 248,65616,36.662774,-93.240597,Branson,MO,"Restaurant,Pizza Place",,,
AVwdY_EjIN2L1WUfvUUw,14637 Memorial Dr,77079,29.770062,-95.607981,Houston,TX,"Restaurant,Pizza Place,Arcade",,,
AVwdZl72_7pvs4fz5ffB,820 12th Ave S,34102,26.13263,-81.79471600000002,Naples,FL,"Restaurant,Pizza Place",4.3,Napoli On The Bay,2
AVweYqieIN2L1WUf4c9l,13915 N Dysart Rd,85335,33.61057,-112.341209,El Mirage,AZ,"Pizza,Restaurant,Pizza Place,Restaurants,Italian Restaurants",4.2,Lupita's Mexican Restaurant,1
AVwd8v1r_7pvs4fz-r5k,4606 W Diversey Ave,60639,41.931592,-87.741939,Chicago,IL,"Restaurant,Pizza Place Kelvin Park,Pizza Place",,,
AVwcy0qKByjofQCxiQUN,90 Livingston St,11201,40.691267,-73.990643,Brooklyn,NY,"New York City,Restaurant,Pizza Place Downtown Brooklyn,Pizza Place",,,
AVwdljodkufWRAb57WJX,1201 Strassner Dr,63144,38.622946,-90.334966,Saint Louis,MO,"Restaurant,BBQ Joint,Pizza Place,Pizza Place and BBQ Joint",,,
AVzBGaGv-gnIPe8DSjvI,4200 Gosford Rd,93313,35.31707,-119.09156000000002,Bakersfield,CA,"Restaurant,Pizza Place",,,
AVwd9DKbIN2L1WUf0rzs,2000 South Blvd,28203,35.20927800000001,-80.860679,Charlotte,NC,"Restaurant,Pizza Place",,,
AVzd0JAlLD2H7whiXHUK,7512 W Hillsborough Ave,33615,27.996336,-82.563664,Tampa,FL,"Restaurant,Pizza Place",4.2,ABC Pizza,1
AVwdVdSUByjofQCxoBWV,2503 N Harrison St,22207,38.897379,-77.139212,Arlington,VA,"Restaurant,Pizza Place",4.6,pie-tanza,2
AVwdQ5_1_7pvs4fz4Ct7,1550 Wilson Blvd,22209,38.89418,-77.076237,Arlington,VA,"Italian Restaurant,Restaurant,Pizza Place,Italian Pizza",,,
AVzBAF7uLD2H7whiWJM-,1524 Valley Dr,13207,43.002766,-76.153465,Syracuse,NY,"Restaurant,Pizza Place",4,Luigi's Restaurant,2
AVzA1vVjFcQ3k02bBXob,22 W Main St,11772,40.765725,-73.015683,Patchogue,NY,"Restaurant,Pizza Place",,,
AVwcmgKi_7pvs4fzw7E3,3325 28th St,80301,40.035269,-105.259768,Boulder,CO,"Restaurant,Pizza Place",,,
AVwcmZPx_7pvs4fzw5zH,12407 N Mo Pac Expy,78758,30.416873,-97.704935,Austin,TX,"Restaurant,Pizza Place",,,
AVwc6Z2KByjofQCxjjS-,2077 Newpark Mall,94560,37.52823,-122.000245,Newark,CA,"Pizza,Restaurant,Chain Restaurant,Pizza Place,Restaurants",,,
AVzoFn2nLD2H7whiXiru,689 Parkway Plz,92020,32.804533,-116.966542,El Cajon,CA,"Pizza,Restaurant,Italian,Chain Restaurant,Pizza Place",,,
AVzA9W0M3D1zeR_xBCHV,7002 Johnson Dr,66202,39.022612,-94.666323,Mission,KS,"Restaurant,Pizza Place,Restaurants",4,Godfather's Pizza,2
AVwdPmH5IN2L1WUftvyN,1300 Pittsburgh St,15024,40.541076,-79.802482,Cheswick,PA,"Restaurant,Pizza Place",,,
AVwdXipnByjofQCxoYMZ,7312 Louetta Rd,77379,30.020866,-95.524098,Spring,TX,"Restaurant,Pizza Place",4,Smoothie King,2
AVz8WD8ZLD2H7whiYQoW,2626 Research Forest Dr,77381,30.177428000000006,-95.477531,Spring,TX,"Restaurant,Pizza Place",,,
AVwdjL3vByjofQCxqNaP,3421 W William Cannon Dr,78745,30.212961,-97.82944,Austin,TX,"Restaurant,Pizza Place",,,
AVwd_XEnkufWRAb5_CA4,29347 Gratiot Ave,48066,42.512938,-82.926937,Roseville,MI,"Restaurant,Pizza Place",,,
AVwc9VhBIN2L1WUfqvgD,2200 E Thousand Oaks Blvd,91362,34.174461,-118.844574,Thousand Oaks,CA,"Restaurant,Pizza Place",,,
AVwdcxPn_7pvs4fz6Bnl,1735 Arden Way,95815,38.599467,-121.42662,Sacramento,CA,"Restaurant,Pizza Place,Pizza Place Arden Fair",4.4,Mikuni | Arden Fair,2
AVwdml2t_7pvs4fz7g6d,3315 N Town East Blvd,75150,32.801953999999995,-96.646622,Mesquite,TX,"Restaurant,Pizza Place",,,
AVwco5uGkufWRAb5xabC,1133 N University Dr,75961,31.611437,-94.640021,Nacogdoches,TX,"Restaurant,Pizza Place",4.1,Taco Casa,1
AVweRlqe_7pvs4fzBj09,500 Lakewood Center Mall,90712,33.850455,-118.140378,Lakewood,CA,"Pizza,Restaurant,Italian,Pizza Place,Salad,Californian",,,
AVzBGRKZFcQ3k02bBecq,11677 San Vicente Blvd,90049,34.054118,-118.46511,Los Angeles,CA,"Restaurant,Pizza Place",4.2,California Pizza Kitchen at Brentwood,2
AVzA_BG6-gnIPe8DSgEq,1798 Ashley Road,29407,32.802518,-80.01702,Charleston,SC,"Restaurant,Pizza Place",,,
AVwdy2jiByjofQCxskfm,1724 E 7th Ave,33605,27.960411,-82.439702,Tampa,FL,"Restaurant,Pizza Place",4.6,Due Amici Pizza,1
AVwc2jj5IN2L1WUfpmZT,1512 E 7th Ave,33605,27.960247,-82.442426,Tampa,FL,"Restaurant,Pizza Place",,,
AVwcw4u7kufWRAb5yw6e,5829 Jarvis Ave,94560,37.55239,-122.048035,Newark,CA,"Restaurant,Pizza Place",3.8,Panda Express,1
AVwcfnU0ByjofQCxe2x-,113125 N Green St,60607,41.883746,-87.64828100000003,Chicago,IL,"Restaurant,Pizza Place West Town,Pizza Place,Restaurant West Town",,,
AVyoGcEDl8hL2jjQyUHj,11740 San Vicente Blvd,90049,34.052925,-118.467013,Los Angeles,CA,"Restaurant,Pizza Place",4.4,Burger Lounge,2
AVweSH4JIN2L1WUf3ks8,3715 Patriot Way,28412,34.174503,-77.89325600000002,Wilmington,NC,"Restaurant,Pizza Place",,,
AWEKkfy7RxPSIh2Rrexq,300 S Roosevelt Dr,97138,45.99163,-123.92128999999998,Seaside,OR,"Restaurant,Pizza Place",4.1,Domino's Pizza,1
AVwdtWyRkufWRAb58iT1,2720 McCullough Ave,78212,29.455674,-98.491661,San Antonio,TX,"Pizza,Restaurant,Pizza Place,Restaurants",4.4,Barbaro,2
AV4_eq_gRxPSIh2RgKlu,181 E Broadway,10002,40.713863,-73.9892,New York,NY,"Restaurant,Pizza Place",3.4,Lower East Side Pizza,2
AVweOW4pkufWRAb5BE1O,22 Exchange St,44308,41.07621,-81.521279,Akron,OH,"Restaurant,Pizza Place Downtown Akron,Pizza Place",,,
AVwecXFhkufWRAb5C9mp,1251 State St,75082,33.001611,-96.70036,Richardson,TX,"Restaurant,Pizza Place",,,
AVwdD4WJ_7pvs4fz12Qw,33 N Lake St,60506,41.760166,-88.317748,Aurora,IL,"Restaurant,Pizza Place",,,
AVwc1k7u_7pvs4fzzfIe,5924 S Land Park Dr,95822,38.519272,-121.51358,Sacramento,CA,"Pizza,Restaurant,Pizza Place",4.1,Giovanni's Old World New York Pizzeria,2
AWENCOQ0a4HuVbedMjuB,8785 Center Pkwy Ste B100,95823,38.439204,-121.418983,Sacramento,CA,"Restaurant,Pizza Place",,,
AVwePmxjIN2L1WUf3O8S,27080 John R Rd,48071,42.492126,-83.104625,Madison Heights,MI,"Restaurant,Pizza Place",3.2,Happy's Pizza,2
AVwdcX4XIN2L1WUfv4Tn,134 Main St,90245,33.917359000000005,-118.415554,El Segundo,CA,"Pizza,Restaurant,Pizza Place",,,
AVweaxKpIN2L1WUf4u5K,180 W Peckham Ln,89509,39.487042,-119.797864,Reno,NV,"Restaurant,Pizza Place",,,
AVwdNADtIN2L1WUftTHb,214 Court St,11201,40.686664,-73.99383,Brooklyn,NY,"Pizza,Restaurant,wich Place,Pizza Place,Sandwich Place",4.3,Layla Jones,1
AVwdIerO_7pvs4fz2lOb,835 Seven Hills Dr,89052,35.996804,-115.124244,Henderson,NV,"Restaurant,Pizza Place",3.9,Angelina's Pizzeria,2
AVwcnlya_7pvs4fzxHze,401 C St,92101,32.716570000000004,-117.16102,San Diego,CA,"Pizza,Restaurant,Pizza Place",4.2,A Brooklyn Pizzeria,2
AVzA37NW3D1zeR_xBBSQ,201 Avenue A,10009,40.729476,-73.98124399999998,New York,NY,"Restaurant,Pizza Place",,,
AVwdX8MFIN2L1WUfvJmh,1040 S Washington Ave,18505,41.399429,-75.674653,Scranton,PA,"Restaurant,Pizza Place",4.2,Alfredos Pizza,2
AVwd3uO6kufWRAb59-Kq,7120 E Becker Ln,85254,33.583141999999995,-111.927321,Scottsdale,AZ,"Restaurant,Pizza Place",,,
AVzA04IA-gnIPe8DScBL,27661 Bouquet Canyon Rd,91350,34.443173,-118.510685,Santa Clarita,CA,"Pizza,Restaurant,Pizza Place,Restaurants",,,
AVwcgJhE_7pvs4fzvxDh,78772 Highway 111,92253,33.712079,-116.290919,La Quinta,CA,"Restaurant,Pizza Place",,,
AVwcucRl_7pvs4fzySnA,1913 Portland Rd,97132,45.302832,-122.960347,Newberg,OR,"Restaurant,Pizza Place,Restaurants",4.3,Abby's Legendary Pizza,2
AWEKUDkVRxPSIh2RrNAS,2601 S Main St,54868,45.477009,-91.735141,Rice Lake,WI,"Restaurant,Pizza Place",,,
AVwdCs4skufWRAb51sjs,1235 Bell Ave,53027,43.31695,-88.360091,Hartford,WI,"Restaurant,Pizza Place",,,
AVwdFIZuIN2L1WUfsAik,1617 Summit Ave,53188,43.021826,-88.25408399999998,Waukesha,WI,"Restaurant,Pizza Place",,,
AVwc3Sqv_7pvs4fzzxL4,321 E Spring St,75801,31.761702000000003,-95.629073,Palestine,TX,"Restaurant,Pizza Place,Restaurants",,,
AWEKURKsRxPSIh2RrNVd,6823 Forest Hill Ave,23225,37.53818,-77.520325,Richmond,VA,"Restaurant,Pizza Place",3,Papa John's Pizza,1
AVwc3AQB_7pvs4fzzt3O,2121 W Parmer Ln,78727,30.415855,-97.697148,Austin,TX,"Pizza,Restaurant,Chain Restaurant,Pizza Place",4.3,Pok-E-Jo's,2
AVwdOfne_7pvs4fz3nRx,960 N Main St,29720,34.729255,-80.775805,Lancaster,SC,"Restaurant,Pizza Place",,,
AVwdL8iBByjofQCxmae5,175 S Nova Rd,32174,29.276176,-81.08290600000002,Ormond Beach,FL,"Restaurant,Pizza Place",,,
AVweEvbwkufWRAb5_xKe,6653 Central Ave,33710,27.770847,-82.729883,Saint Petersburg,FL,"Restaurant,Pizza Place",,,
AVwemXA6ByjofQCxzu0N,276 E Eau Gallie Blvd,32937,28.138537,-80.596461,Satellite Beach,FL,"Restaurant,Pizza Place",,,
AWEKTlU_RxPSIh2RrMXr,102 New Market,27025,36.397847,-79.969764,Madison,NC,"Restaurant,Pizza Place",,,
AVwdDoS8_7pvs4fz1zoW,211 Asheville Hwy,28791,35.3148,-82.461079,Hendersonville,NC,"Restaurant,Pizza Place",,,
AVwcin0J_7pvs4fzwO1i,1B New Orleans Rd,29928,32.159211,-80.752712,Hilton Head Island,SC,"Restaurant,Pizza Place",,,
AVweEGRtIN2L1WUf1q5T,10255 S 1300 E,84094,40.565136,-111.853124,Sandy,UT,"Restaurant,Pizza Place",,,
AV5U-URGa4HuVbedCjVU,3637 Werk Rd,45248,39.141548,-84.62466500000002,Cincinnati,OH,"Restaurant,Pizza Place",4.4,Werkhaus Pizza,2
AVwc_cEl_7pvs4fz1HIL,8115 W Manchester Ave,90293,33.958889,-118.438278,Playa del Rey,CA,"Restaurant,Pizza Place",,,
AVzxo2D6FcQ3k02bDMgp,15858 Manchester Rd,63011,38.592536,-90.585904,Ballwin,MO,"Restaurant,Pizza Place",,,
AV1mRyWBa4HuVbed70Ll,1830 Webster St,54016,44.960196,-92.732063,Hudson,WI,"Restaurant,Pizza Place",,,
AVwej4TLIN2L1WUf6GGP,341 Clofton Dr,37221,36.063827,-86.939213,Nashville,TN,"Restaurant,Pizza Place",,,
AVzBC9ph3D1zeR_xBFrC,1321 W Grand Ave,60622,41.891039,-87.659182,Chicago,IL,"Pizza,Restaurant,Pizza Place",,,
AVz7zf193D1zeR_xDItI,5202 Transit Rd,14043,42.89685,-78.697144,Depew,NY,"Restaurant,Pizza Place",,,
AVwcx6wckufWRAb5y8Vz,1860 Barnett Shoals Rd,30605,33.924903,-83.339783,Athens,GA,"Restaurant,Pizza Place",,,
AWEKT1cma4HuVbedMB8U,1648 E Algonquin Rd,60173,42.066064,-88.037924,Schaumburg,IL,"Restaurant,Pizza Place",,,
AVwdWGBUkufWRAb547mH,2560 El Camino Real,94061,37.47290538,-122.2171314,Redwood City,CA,Pizza Place,4.4,Pronto Wood Fired Pizzeria and Rotisserie,2
AVwc53AM_7pvs4fz0NBR,1545 S Power Rd,85206,33.388018,-111.683937,Mesa,AZ,"Pizza,Restaurant,Italian,Pizza Place Superstition Springs,Pizza Place,Restaurants",4.4,Barro's Pizza,1
AVwdh5kmIN2L1WUfwtpy,431 E Girard Ave,19125,39.970539,-75.12970200000002,Philadelphia,PA,"Restaurant,Pizza Place,Pizza Place North Philadelphia",3.8,Slice Pizza,2
AVwdkgbUIN2L1WUfxHet,742 E Glendale Ave,85020,33.53876,-112.06394,Phoenix,AZ,"Italian Restaurant,Pizza Place",4.4,Subway,1
AVwcvx1e_7pvs4fzyhWt,3435 Greystone Dr,78731,30.357106,-97.74863,Austin,TX,"Pizza,Restaurant,Bar,American,Deli & Sandwich,wich Place,Sandwich Place, Bar, and Pizza Place,Pizza Place",4.2,Austin Terrier,2
AVwcjjN9kufWRAb5weHQ,11200 Lakeline Mall Dr,78613,30.47077,-97.806219,Cedar Park,TX,"Restaurant,Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",,,
