,id,address,categories,city,postalCode,latitude,longitude,menus.amountMax,menus.amountMin,menus.name,menus.description,menus.dateSeen,province
877,AVwcuX1uIN2L1WUfoMC2,1101 Blanding Blvd,"Restaurant,Pizza Place,Restaurants",Orange Park,32065,30.1311,-81.7836,1.5,1.5,Cheese Pizza,Extra toppings add  050 each,"2018-04-11T18:42:10.968Z,2018-04-02T14:23:35.091Z,2018-06-07T11:10:13.405Z",FL
878,AVwcuX1uIN2L1WUfoMC2,1101 Blanding Blvd,"Restaurant,Pizza Place,Restaurants",Orange Park,32065,30.1311,-81.7836,10.99,10.99,Hawaiian Pizza,Canadian baconampcomma pineappleampcomma real baconampcomma extra cheese,"2018-06-07T11:10:13.406Z,2018-04-11T18:42:10.969Z,2018-04-02T14:23:35.091Z",FL
879,AVwcuX1uIN2L1WUfoMC2,1101 Blanding Blvd,"Restaurant,Pizza Place,Restaurants",Orange Park,32065,30.1311,-81.7836,10.99,10.99,Bbq Pizza,Bbq sauceampcomma double ground beef onionsampcomma real baconampcomma extra cheese,"2018-06-07T11:10:13.406Z,2018-04-11T18:42:10.969Z,2018-04-02T14:23:35.091Z",FL
880,AVwcuX1uIN2L1WUfoMC2,1101 Blanding Blvd,"Restaurant,Pizza Place,Restaurants",Orange Park,32065,30.1311,-81.7836,10.99,10.99,Veggie Pizza,Onion green pepperampcomma mushroomsampcomma black olivesampcomma extra cheese,"2018-06-07T11:10:13.406Z,2018-04-11T18:42:10.969Z,2018-04-02T14:23:35.091Z",FL
881,AVwcuX1uIN2L1WUfoMC2,1101 Blanding Blvd,"Restaurant,Pizza Place,Restaurants",Orange Park,32065,30.1311,-81.7836,10.99,10.99,White Veggie Pizza,Ricotta cheeseampcomma olive oilampcomma garlicampcomma broccoliampcomma sliced tomatosampcomma mozzarella cheese,"2018-06-07T11:10:13.406Z,2018-04-11T18:42:10.969Z,2018-04-02T14:23:35.091Z",FL
882,AVwdSdbKByjofQCxnhyr,12430 Seal Beach Blvd,"Pizza,Restaurant,Chain Restaurant,Pizza Place,Restaurants",Seal Beach,90740,33.7815,-118.0716,10.5,10.5,Mexican Pizza,"Homemade salsa, mozzarella, spicy lime chicken, green onions, red onions, fresh avocado, sour cream, cilantr",2016-05-03T09:16:41Z,CA
883,AVwdSdbKByjofQCxnhyr,12430 Seal Beach Blvd,"Pizza,Restaurant,Chain Restaurant,Pizza Place,Restaurants",Seal Beach,90740,33.7815,-118.0716,9.95,9.95,Napoli Pizza,"Homemade roasted garlic sauce, mozzarella, fresh rounds of tomatoes, parmesan, fresh basil",2016-05-03T09:16:41Z,CA
884,AVwdSdbKByjofQCxnhyr,12430 Seal Beach Blvd,"Pizza,Restaurant,Chain Restaurant,Pizza Place,Restaurants",Seal Beach,90740,33.7815,-118.0716,19.95,19.95,Thai Pizza,"Peanut sauce, mozzarella, spicy chicken, red onions, cilantro, carrots, fresh bean sprouts, serrano chilies",2016-05-03T09:16:41Z,CA
885,AVwdSdbKByjofQCxnhyr,12430 Seal Beach Blvd,"Pizza,Restaurant,Chain Restaurant,Pizza Place,Restaurants",Seal Beach,90740,33.7815,-118.0716,9.95,9.95,Zbq Pizza,"Bbq sauce, mozzarella, bbq chicken, roasted red peppers, red onions, tomatoes, fresh cilantro, sweet corn",2016-05-03T09:16:41Z,CA
886,AVwdSdbKByjofQCxnhyr,12430 Seal Beach Blvd,"Pizza,Restaurant,Chain Restaurant,Pizza Place,Restaurants",Seal Beach,90740,33.7815,-118.0716,10.5,10.5,Santa Fe Pizza,"Chipotle pesto, mozzarella, chicken sausage, red onions, corn, serrano chilies, tomatoes, cilantro",2016-05-03T09:16:41Z,CA
887,AVwdLAYbIN2L1WUfs886,6600 Topanga Canyon Blvd,"Restaurant,Pizza Place Warner Center,Pizza Place,Restaurants",Canoga Park,91303,34.1905,-118.6049,12.69,12.69,5Cheese And Fresh Tomato Pizza,Fresh and traditional mozzarellaampcomma monterrey jackampcomma smoked gouda and pecorino romano with tomato and fresh basil vegetarian,"2018-07-01T15:27:38.247Z,2018-03-30T18:37:56.379Z,2018-05-03T20:22:27.236Z,2018-05-21T09:14:07.902Z,2018-04-10T13:24:02.650Z",CA
888,AVwdLAYbIN2L1WUfs886,6600 Topanga Canyon Blvd,"Restaurant,Pizza Place Warner Center,Pizza Place,Restaurants",Canoga Park,91303,34.1905,-118.6049,15.99,15.99,Margherita Glutenfree Pizza,Italian tomatoes with fresh mozzarellaampcomma basil and parmesan vegetarian,"2018-07-01T15:27:38.247Z,2018-05-03T20:22:27.236Z,2018-05-21T09:14:07.902Z,2018-03-30T18:37:56.380Z,2018-04-10T13:24:02.651Z",CA
889,AVwdLAYbIN2L1WUfs886,6600 Topanga Canyon Blvd,"Restaurant,Pizza Place Warner Center,Pizza Place,Restaurants",Canoga Park,91303,34.1905,-118.6049,15.59,15.59,The Works Pizza,Spicy italian sausageampcomma rustic pepperoniampcomma cremini mushroomsampcomma mozzarellaampcomma red onionsampcomma green peppersampcomma olives and wild greek oregano,"2018-07-01T15:27:38.247Z,2018-03-30T18:37:56.379Z,2018-05-03T20:22:27.236Z,2018-05-21T09:14:07.902Z,2018-04-10T13:24:02.650Z",CA
890,AVwdLAYbIN2L1WUfs886,6600 Topanga Canyon Blvd,"Restaurant,Pizza Place Warner Center,Pizza Place,Restaurants",Canoga Park,91303,34.1905,-118.6049,15.99,15.99,Sicilian Pizza,Spicy marinaraampcomma italian sausageampcomma spicy capicola hamampcomma salamiampcomma mozzarellaampcomma shaved parmesanampcomma fresh basil and oregano,"2018-07-01T15:27:38.247Z,2018-05-03T20:22:27.236Z,2018-05-21T09:14:07.902Z,2018-03-30T18:37:56.380Z,2018-04-10T13:24:02.650Z",CA
891,AVwdLAYbIN2L1WUfs886,6600 Topanga Canyon Blvd,"Restaurant,Pizza Place Warner Center,Pizza Place,Restaurants",Canoga Park,91303,34.1905,-118.6049,5.79,5.79,Kids Mushroom Pepperoni Sausage Pizza,Mushroomsampcomma pepperoniampcomma italian sausageampcomma mozzarella and tomato sauce served with choice of drink,"2018-07-01T15:27:38.247Z,2018-05-03T20:22:27.236Z,2018-05-21T09:14:07.902Z,2018-03-30T18:37:56.380Z,2018-04-10T13:24:02.651Z",CA
892,AVwdLAYbIN2L1WUfs886,6600 Topanga Canyon Blvd,"Restaurant,Pizza Place Warner Center,Pizza Place,Restaurants",Canoga Park,91303,34.1905,-118.6049,10.95,10.95,Mushroom Pepperoni Sausage Pizza Lunch Duo,Cremini mushroomsampcomma rustic pepperoniampcomma spicy italian sausageampcomma fresh torn basilampcomma mozzarella and wild greek oregano,"2018-07-01T15:27:38.247Z,2018-05-21T09:14:07.903Z,2018-05-03T20:22:27.236Z,2018-03-30T18:37:56.380Z,2018-04-10T13:24:02.651Z",CA
893,AVwdLAYbIN2L1WUfs886,6600 Topanga Canyon Blvd,"Restaurant,Pizza Place Warner Center,Pizza Place,Restaurants",Canoga Park,91303,34.1905,-118.6049,16.99,16.99,Mushroom Pepperoni Sausage Glutenfree Pizza,Cremini mushroomsampcomma rustic pepperoniampcomma spicy italian sausageampcomma torn basilampcomma mozzarella and wild oregano,"2018-07-01T15:27:38.247Z,2018-05-03T20:22:27.236Z,2018-05-21T09:14:07.902Z,2018-03-30T18:37:56.380Z,2018-04-10T13:24:02.651Z",CA
894,AVwdLAYbIN2L1WUfs886,6600 Topanga Canyon Blvd,"Restaurant,Pizza Place Warner Center,Pizza Place,Restaurants",Canoga Park,91303,34.1905,-118.6049,14.032670000000001,13.416902000000002,Catering Small Pizza Combo,5 pizzas and 1 salad served with a sweets platter,"2018-04-10T13:24:02.654Z,2018-07-01T15:27:38.249Z,2018-03-30T18:37:56.389Z,2018-05-03T20:22:27.238Z,2018-05-21T09:14:07.904Z",CA
895,AVwdLAYbIN2L1WUfs886,6600 Topanga Canyon Blvd,"Restaurant,Pizza Place Warner Center,Pizza Place,Restaurants",Canoga Park,91303,34.1905,-118.6049,13.99,13.99,Pepperoni Pizza,A combination of rustic and spicy pepperoni with fresh mozzarella and wild greek oregano,"2018-07-01T15:27:38.247Z,2018-03-30T18:37:56.379Z,2018-05-03T20:22:27.236Z,2018-05-21T09:14:07.902Z,2018-04-10T13:24:02.650Z",CA
896,AVwdLAYbIN2L1WUfs886,6600 Topanga Canyon Blvd,"Restaurant,Pizza Place Warner Center,Pizza Place,Restaurants",Canoga Park,91303,34.1905,-118.6049,13.99,13.99,Roasted Garlic Chicken Pizza,Sweet caramelized onionsampcomma fresh mozzarellaampcomma parmesanampcomma slivered scallions and crackled black pepper,"2018-07-01T15:27:38.247Z,2018-03-30T18:37:56.379Z,2018-05-03T20:22:27.236Z,2018-05-21T09:14:07.902Z,2018-04-10T13:24:02.650Z",CA
897,AVwdLAYbIN2L1WUfs886,6600 Topanga Canyon Blvd,"Restaurant,Pizza Place Warner Center,Pizza Place,Restaurants",Canoga Park,91303,34.1905,-118.6049,10.95,10.95,Shaved Mushroom Ampamp Spinach Pizza Lunch Duo,Cremini mushroomsampcomma sauteed spinach and california olive oil with romano and parmesan vegetarian,"2018-07-01T15:27:38.247Z,2018-05-21T09:14:07.903Z,2018-05-03T20:22:27.236Z,2018-03-30T18:37:56.380Z,2018-04-10T13:24:02.651Z",CA
898,AVwdLAYbIN2L1WUfs886,6600 Topanga Canyon Blvd,"Restaurant,Pizza Place Warner Center,Pizza Place,Restaurants",Canoga Park,91303,34.1905,-118.6049,14.79,14.79,Roasted Artichoke And Spinach Pizza,Oven roasted artichoke heartsampcomma roasted garlicampcomma sauteed spinachampcomma mozzarella and parmesan vegetarian,"2018-07-01T15:27:38.247Z,2018-05-03T20:22:27.236Z,2018-05-21T09:14:07.902Z,2018-03-30T18:37:56.380Z,2018-04-10T13:24:02.651Z",CA
899,AVwdLAYbIN2L1WUfs886,6600 Topanga Canyon Blvd,"Restaurant,Pizza Place Warner Center,Pizza Place,Restaurants",Canoga Park,91303,34.1905,-118.6049,14.29,14.29,The Original Bbq Chicken Pizza,"A cpk favorite. created here in 1985. our legendary bbq sauce, smoked gouda, red onions and fresh cilantro transform this original to iconic.",2016-03-24T10:03:00.000Z,CA
900,AVwdLAYbIN2L1WUfs886,6600 Topanga Canyon Blvd,"Restaurant,Pizza Place Warner Center,Pizza Place,Restaurants",Canoga Park,91303,34.1905,-118.6049,13.99,13.99,Catering Wild Mushroom Pizza,Vegetarian,"2018-07-01T15:27:38.248Z,2018-04-10T13:24:02.652Z,2018-05-03T20:22:27.237Z,2018-05-21T09:14:07.903Z,2018-03-30T18:37:56.381Z",CA
901,AVwdLAYbIN2L1WUfs886,6600 Topanga Canyon Blvd,"Restaurant,Pizza Place Warner Center,Pizza Place,Restaurants",Canoga Park,91303,34.1905,-118.6049,10.95,10.95,California Veggie Pizza Lunch Duo,Baby broccoliampcomma eggplantampcomma cremini mushroomsampcomma sundried tomatoesampcomma roasted cornampcomma red onions and mozzarella vegetarian,"2018-07-01T15:27:38.247Z,2018-05-21T09:14:07.903Z,2018-05-03T20:22:27.236Z,2018-03-30T18:37:56.380Z,2018-04-10T13:24:02.651Z",CA
902,AVwchSW2_7pvs4fzv-hI,1223 W Yosemite Ave,"Restaurant,Pizza Place,Restaurants",Manteca,95337,37.7982,-121.2367,33.99,12.99,Buffalo Chicken Pizza,"Creamy garlic white sauce, onions, bell peppers, tomatoes, chicken marinated in franks red hot sauce, and jalapenos.","2016-06-10T23:47:40Z,2016-05-06T07:40:42Z",CA
903,AVwczs7eByjofQCxiZ9B,480 Eureka Rd,"Pizza Place,Restaurants",Wyandotte,48192,42.1999,-83.1559,5.25,5.25,Pizza Calzone,"Pizza sauce, pepperoni and cheese","2016-10-29T16:19:29Z,2016-04-05T02:51:08Z",MI
904,AVwczs7eByjofQCxiZ9B,480 Eureka Rd,"Pizza Place,Restaurants",Wyandotte,48192,42.1999,-83.1559,9.5,9.5,Bbq Chicken Pizza,"Mozzarella, chicken and bbq sauce","2016-10-29T16:19:29Z,2016-04-05T02:51:08Z",MI
905,AVwczs7eByjofQCxiZ9B,480 Eureka Rd,"Pizza Place,Restaurants",Wyandotte,48192,42.1999,-83.1559,9.5,9.5,Hawaian Pizza,"Mozzarella, ham, pineapple","2016-10-29T16:19:29Z,2016-04-05T02:51:08Z",MI
906,AVwcnClr_7pvs4fzxBaU,17125 Conant St,"Restaurant,Pizza Place,Restaurants",Hamtramck,48212,42.419,-83.064,9.49,9.49,The Florine Mark Pizza,Brickfat free cheese blendampcomma spinachampcomma mushroomampcomma diced tomatoampcomma garlic and black olives 293 calories 3g fiber 9g fat,"2018-05-31T01:08:05.723Z,2018-04-16T01:21:59.620Z",MI
907,AVwcnClr_7pvs4fzxBaU,17125 Conant St,"Restaurant,Pizza Place,Restaurants",Hamtramck,48212,42.419,-83.064,9.49,9.49,Sicillan Pizza,Cheeseampcomma pepperoniampcomma green peppersampcomma black olivesampcomma salamiampcomma diced tomatoampcomma zesty tomato basil sauce and a hint of seasonings,"2018-05-31T01:08:05.723Z,2018-04-16T01:21:59.620Z",MI
908,AVwcnClr_7pvs4fzxBaU,17125 Conant St,"Restaurant,Pizza Place,Restaurants",Hamtramck,48212,42.419,-83.064,8.49,8.49,Margherita Pizza,Cheeseampcomma diced tomato garlicampcomma oreganoampcomma basilampcomma asiago cheese and zesty tomato basil sauce,"2018-05-31T01:08:05.723Z,2018-04-16T01:21:59.620Z",MI
909,AVwcnClr_7pvs4fzxBaU,17125 Conant St,"Restaurant,Pizza Place,Restaurants",Hamtramck,48212,42.419,-83.064,8.99,8.99,Original Veggie Pizza,Cheeseampcomma onionsampcomma green peppersampcomma sliced tomato and mushrooms,"2018-05-31T01:08:05.722Z,2018-04-16T01:21:59.620Z",MI
910,AVwdIL3JIN2L1WUfsfTq,3321 Stadium Dr,"Pizza,Restaurant,Pizza Place,Catering,Restaurants",Kalamazoo,49008,42.2716,-85.6317,5.49,5.49,Pizza Sub,Hamampcomma pepperoniampcomma mushroomsampcomma mozzarella cheese ampamp pizza sauce,"2018-05-15T18:26:53.838Z,2018-02-03T20:21:06.186Z,2018-04-22T06:02:18.679Z",MI
911,AVwcsSdRkufWRAb5x_sx,4973 Diane Ave,"Pizza,Restaurant,Pizza Place,Restaurants",San Diego,92117,32.8357,-117.1869,18.0,18.0,Fresca Pizza,"Baked thin pan pizza, with broccoli, spinach, mushroom, tomato, mozzarella cheese, and light sauce",2016-03-28T05:45:00.000Z,CA
912,AVwcqxhfIN2L1WUfnkDX,2892 E Dupont Rd,"Pizza Place,Restaurants",Fort Wayne,46825,41.1788,-85.1066,14.99,14.99,Hawaiian Pizza (14 Inch),"Ham, pineapple chunks, kc masterpiece bbq sauce and our cheddar, provolone and mozzarella cheese",2016-03-30T04:23:24Z,IN
913,AVwcqxhfIN2L1WUfnkDX,2892 E Dupont Rd,"Pizza Place,Restaurants",Fort Wayne,46825,41.1788,-85.1066,6.99,6.99,Taco Pizza (8 Inch),"Taco meat, onions, cheddar and mozzarella cheeses, picante sauce, black olives, lettuce, tortilla chips and tomatoes",2016-03-30T04:23:24Z,IN
914,AVwcqxhfIN2L1WUfnkDX,2892 E Dupont Rd,"Pizza Place,Restaurants",Fort Wayne,46825,41.1788,-85.1066,15.99,15.99,Dupont Chicken Delight Pizza (14 Inch),"Ranch and alfredo dressing, chicken, bacon, spinach, garlic butter, mozzarella and cheddar cheese",2016-03-30T04:23:24Z,IN
915,AVwcqxhfIN2L1WUfnkDX,2892 E Dupont Rd,"Pizza Place,Restaurants",Fort Wayne,46825,41.1788,-85.1066,6.99,6.99,The Bulldog Pizza (8 Inch),"Pepperoni, mushroom, green peppers, onions, and mozzarella cheese",2016-03-30T04:23:24Z,IN
916,AVwcqxhfIN2L1WUfnkDX,2892 E Dupont Rd,"Pizza Place,Restaurants",Fort Wayne,46825,41.1788,-85.1066,13.99,13.99,Bbq Chicken Pizza (12 Inch),"Chicken, onions, green peppers, cheddar and mozzarella cheeses and kc masterpiece bbq sauce",2016-03-30T04:23:24Z,IN
917,AVwcqxhfIN2L1WUfnkDX,2892 E Dupont Rd,"Pizza Place,Restaurants",Fort Wayne,46825,41.1788,-85.1066,13.99,13.99,Dupont Chicken Delight Pizza (12 Inch),"Ranch and alfredo dressing, chicken, bacon, spinach, garlic butter, mozzarella and cheddar cheese",2016-03-30T04:23:24Z,IN
918,AV0ZSc1GLD2H7whiZK5A,405 W Canfield Ave,"Pizza,Restaurant,American Restaurant,Pizza Place,Restaurants",Coeur d'Alene,83815,47.7335,-116.7935,10.5,10.5,Small Stockman Pizza,Steak strips pepperoni bacon italian sausage and jack and cheddar cheese,"2018-05-07T06:51:40.423Z,2018-05-13T05:32:33.804Z",ID
919,AVwdGqNJIN2L1WUfsP0_,9 N Elmwood Dr,"Pizza Place,Restaurants",Aurora,60506,41.7627,-88.3398,18.99,18.99,Supreme Stuffed Pizza,"Pepperoni, ham, beef, italian sausage, mushrooms, green peppers, black olives",2016-06-20T17:24:35Z,IL
920,AVwdDBdO_7pvs4fz1s1N,1039 Sunnyvale Saratoga Rd,"Pizza Place,Catering,Restaurants",Sunnyvale,94087,37.3587,-122.0325,7.5,7.5,Pepperoni And Jalapeno Pizza,Our original round pizza topped with pepperoni and jalapeno peppers,"2016-06-07T21:55:00.000Z,2015-10-23T03:34:00.000Z",CA
921,AVwdDBdO_7pvs4fz1s1N,1039 Sunnyvale Saratoga Rd,"Pizza Place,Catering,Restaurants",Sunnyvale,94087,37.3587,-122.0325,8.0,8.0,3 Meat Treat Pizza,"Our original round pizza topped with pepperoni, sausage and bacon","2016-06-07T21:55:00.000Z,2015-10-23T03:34:00.000Z",CA
922,AVwcw735IN2L1WUfoo1p,6801 Hollywood Blvd,"Pizza,Restaurant,Chain Restaurant,Pizza Place,Restaurants",Los Angeles,90028,34.102,-118.3404,15.99,15.99,The Works Pizza,Spicy italian sausage rustic pepperoni cremini mushrooms mozzarella red onions green peppers olives and wild greek oregano,"2018-04-10T13:24:03.629Z,2018-03-30T18:37:59.934Z",CA
923,AVwcw735IN2L1WUfoo1p,6801 Hollywood Blvd,"Pizza,Restaurant,Chain Restaurant,Pizza Place,Restaurants",Los Angeles,90028,34.102,-118.3404,15.99,15.99,Citrus Adobo Pizza,Slowcooked pork carnitas tossed in our house made ancho chili adobo sauce with sweet white corn roasted peppers quesadilla and monterey jack cheeses fresh cilantro and lime served with a side of spicy chili de arbol salsa,"2018-04-10T13:24:03.628Z,2018-03-30T18:37:59.933Z",CA
924,AVwcw735IN2L1WUfoo1p,6801 Hollywood Blvd,"Pizza,Restaurant,Chain Restaurant,Pizza Place,Restaurants",Los Angeles,90028,34.102,-118.3404,15.49,15.49,Catering Hawaiian Pizza,6 slices fresh pineapple applewood smoked ham and slivered scallions,"2018-05-03T20:22:32.054Z,2018-05-21T09:14:13.939Z",CA
925,AVwcw735IN2L1WUfoo1p,6801 Hollywood Blvd,"Pizza,Restaurant,Chain Restaurant,Pizza Place,Restaurants",Los Angeles,90028,34.102,-118.3404,14.032670000000001,13.416902000000002,Catering Large Pizza Combo,10 pizzas and 2 salads served with a large sweets platter serves 1520,"2018-05-03T20:22:32.055Z,2018-05-21T09:14:13.939Z",CA
926,AVwcw735IN2L1WUfoo1p,6801 Hollywood Blvd,"Pizza,Restaurant,Chain Restaurant,Pizza Place,Restaurants",Los Angeles,90028,34.102,-118.3404,15.39,15.39,Roasted Garlic Chicken Pizza,Sweet caramelized onions fresh mozzarella parmesan slivered scallions and cracked black pepper,"2018-05-21T09:14:13.930Z,2018-07-01T15:27:32.791Z,2018-05-03T20:22:32.052Z",CA
927,AVwcw735IN2L1WUfoo1p,6801 Hollywood Blvd,"Pizza,Restaurant,Chain Restaurant,Pizza Place,Restaurants",Los Angeles,90028,34.102,-118.3404,5.99,5.99,Kid39S Original Bbq Chicken Pizza,Bbq sauce chicken and mozzarella includes choice of a fountain beverage lemonade apple juice milk or chocolate milk,"2018-05-21T09:14:13.931Z,2018-07-01T15:27:32.791Z,2018-05-03T20:22:32.052Z",CA
928,AVwcw735IN2L1WUfoo1p,6801 Hollywood Blvd,"Pizza,Restaurant,Chain Restaurant,Pizza Place,Restaurants",Los Angeles,90028,34.102,-118.3404,15.99,15.99,Mushroom Pepperoni Sausage Pizza,Cremini mushrooms rustic pepperoni spicy italian sausage fresh torn basil mozzarella and wild greek oregano,"2018-04-10T13:24:03.629Z,2018-03-30T18:37:59.934Z",CA
929,AVwcw735IN2L1WUfoo1p,6801 Hollywood Blvd,"Pizza,Restaurant,Chain Restaurant,Pizza Place,Restaurants",Los Angeles,90028,34.102,-118.3404,14.032670000000001,13.416902000000002,Catering Large Pizza Combo,10 pizzas and 2 salads served with a sweets platter,"2018-04-10T13:24:03.633Z,2018-03-30T18:37:59.936Z",CA
930,AVwcw735IN2L1WUfoo1p,6801 Hollywood Blvd,"Pizza,Restaurant,Chain Restaurant,Pizza Place,Restaurants",Los Angeles,90028,34.102,-118.3404,11.95,11.95,The Original Bbq Chicken Pizza And Salad Lunch Duo,Our legendary bbq sauce smoked gouda red onions and fresh cilantro served with choice of salad,"2018-05-21T09:14:13.931Z,2018-03-30T18:37:59.934Z,2018-04-10T13:24:03.630Z,2018-05-03T20:22:32.053Z",CA
931,AVwcw735IN2L1WUfoo1p,6801 Hollywood Blvd,"Pizza,Restaurant,Chain Restaurant,Pizza Place,Restaurants",Los Angeles,90028,34.102,-118.3404,15.49,15.49,Roasted Artichoke And Spinach Pizza,Ovenroasted artichoke hearts roasted garlic sauteed spinach mozzarella and parmesan over a layer of our legendary spinach artichoke dip vegetarian,"2018-05-21T09:14:13.930Z,2018-07-01T15:27:32.791Z,2018-05-03T20:22:32.052Z",CA
932,AVwcw735IN2L1WUfoo1p,6801 Hollywood Blvd,"Pizza,Restaurant,Chain Restaurant,Pizza Place,Restaurants",Los Angeles,90028,34.102,-118.3404,5.69,5.69,Kid39S Pepperoni Pizza,Pepperoni tomato sauce and mozzarella includes choice of a fountain beverage lemonade apple juice milk or chocolate milk,"2018-03-30T18:37:59.934Z,2018-04-10T13:24:03.630Z",CA
933,AVwcw735IN2L1WUfoo1p,6801 Hollywood Blvd,"Pizza,Restaurant,Chain Restaurant,Pizza Place,Restaurants",Los Angeles,90028,34.102,-118.3404,17.49,17.49,Margherita Glutenfree Pizza,The classic italian tomatoes with fresh mozzarella basil and parmesan vegetarian,"2018-03-30T18:37:59.934Z,2018-04-10T13:24:03.630Z",CA
934,AVwcw735IN2L1WUfoo1p,6801 Hollywood Blvd,"Pizza,Restaurant,Chain Restaurant,Pizza Place,Restaurants",Los Angeles,90028,34.102,-118.3404,14.032670000000001,13.416902000000002,Vegetarian Small Pizza Catering Package,Serves 810 consists of 5 pizzas 1 salad a sweets tray ampamp sourdough baguette with herbed oil one 1 wild mushroom pizza one 1 california veggie pizza one 1 five cheese  fresh tomato pizza two 2 traditional cheese pizzas and one 1 quinoa  arugula salad,2018-07-01T15:27:32.792Z,CA
935,AVwcw735IN2L1WUfoo1p,6801 Hollywood Blvd,"Pizza,Restaurant,Chain Restaurant,Pizza Place,Restaurants",Los Angeles,90028,34.102,-118.3404,14.032670000000001,13.416902000000002,Vegetarian Large Pizza Catering Package,Serves 1520 consists of 10 pizzas 2 salads a sweets tray ampamp sourdough baguette with herbed oil two 2 wild mushroom pizzas two 2 california veggie pizzas two 2 five cheese  fresh tomato pizzas four 4 traditional cheese pizzas one 1 quinoa  arugula salad and one 1 roasted veggie salad,2018-07-01T15:27:32.792Z,CA
936,AVwcw735IN2L1WUfoo1p,6801 Hollywood Blvd,"Pizza,Restaurant,Chain Restaurant,Pizza Place,Restaurants",Los Angeles,90028,34.102,-118.3404,14.99,14.99,Hawaiian Pizza,Fresh pineapple applewood smoked ham and slivered scallions,"2018-04-10T13:24:03.629Z,2018-03-30T18:37:59.934Z",CA
937,AVwcw735IN2L1WUfoo1p,6801 Hollywood Blvd,"Pizza,Restaurant,Chain Restaurant,Pizza Place,Restaurants",Los Angeles,90028,34.102,-118.3404,15.49,15.49,Jamaican Jerk Chicken Pizza,Spicy sweet caribbean sauce authentic jamaican spices nueske39s applewood smoked bacon red onions and scallions,"2018-04-10T13:24:03.629Z,2018-03-30T18:37:59.934Z",CA
938,AVwcw735IN2L1WUfoo1p,6801 Hollywood Blvd,"Pizza,Restaurant,Chain Restaurant,Pizza Place,Restaurants",Los Angeles,90028,34.102,-118.3404,16.79,16.79,California Club Pizza,Nueske39s applewood smoked bacon grilled chicken and mozzarella hearthbaked then topped with avocado wild arugula fresh tomatoes torn basil and romaine tossed in lemonpepper mayo,"2018-05-21T09:14:13.930Z,2018-07-01T15:27:32.791Z,2018-05-03T20:22:32.052Z",CA
939,AVwcw735IN2L1WUfoo1p,6801 Hollywood Blvd,"Pizza,Restaurant,Chain Restaurant,Pizza Place,Restaurants",Los Angeles,90028,34.102,-118.3404,15.49,15.49,The Original Bbq Chicken Pizza,Our legendary bbq sauce smoked gouda red onions and cilantro transform this original to iconic,"2018-04-10T13:24:03.629Z,2018-03-30T18:37:59.934Z",CA
940,AVwcw735IN2L1WUfoo1p,6801 Hollywood Blvd,"Pizza,Restaurant,Chain Restaurant,Pizza Place,Restaurants",Los Angeles,90028,34.102,-118.3404,18.29,18.29,The Original Bbq Chicken Glutenfree Pizza,Our legendary bbq sauce smoked gouda red onions and fresh cilantro transforms this original to iconic glutenfree,"2018-05-21T09:14:13.930Z,2018-07-01T15:27:32.791Z,2018-05-03T20:22:32.052Z",CA
941,AVwcw735IN2L1WUfoo1p,6801 Hollywood Blvd,"Pizza,Restaurant,Chain Restaurant,Pizza Place,Restaurants",Los Angeles,90028,34.102,-118.3404,5.79,5.79,Kid39S Mushroom Pepperoni Sausage Pizza,Mushrooms pepperoni italian sausage mozzarella and tomato sauce includes choice of a fountain beverage lemonade apple juice milk or chocolate milk,"2018-03-30T18:37:59.934Z,2018-04-10T13:24:03.630Z",CA
942,AVwcw735IN2L1WUfoo1p,6801 Hollywood Blvd,"Pizza,Restaurant,Chain Restaurant,Pizza Place,Restaurants",Los Angeles,90028,34.102,-118.3404,5.59,5.59,Kid39S California Pizza Kitchen Salad,Crisp romaine tossed with your choice of dressing and topped with cheddar goldfish includes choice of a fountain beverage lemonade apple juice milk or chocolate milk,"2018-03-30T18:37:59.934Z,2018-04-10T13:24:03.630Z",CA
943,AVwcw735IN2L1WUfoo1p,6801 Hollywood Blvd,"Pizza,Restaurant,Chain Restaurant,Pizza Place,Restaurants",Los Angeles,90028,34.102,-118.3404,14.99,14.99,Roasted Artichoke And Spinach Pizza,Oven roasted artichoke hearts roasted garlic sauteed spinach mozzarella and parmesan over a layer of our legendary spinach artichoke dip vegetarian,"2018-04-10T13:24:03.629Z,2018-03-30T18:37:59.934Z",CA
944,AVwcw735IN2L1WUfoo1p,6801 Hollywood Blvd,"Pizza,Restaurant,Chain Restaurant,Pizza Place,Restaurants",Los Angeles,90028,34.102,-118.3404,15.49,15.49,Catering California Veggie Pizza,6 slices broccolini japanese eggplant cremini mushrooms sundried tomatoes roasted corn red onions and mozzarella vegetarian,"2018-05-03T20:22:32.054Z,2018-05-21T09:14:13.939Z",CA
945,AVwcw735IN2L1WUfoo1p,6801 Hollywood Blvd,"Pizza,Restaurant,Chain Restaurant,Pizza Place,Restaurants",Los Angeles,90028,34.102,-118.3404,15.49,15.49,California Veggie Pizza,Broccolini japanese eggplant cremini mushrooms sundried tomatoes roasted corn red onions and mozzarella vegetarian,"2018-05-21T09:14:13.930Z,2018-07-01T15:27:32.791Z,2018-05-03T20:22:32.052Z",CA
